31521;Vianello Luigi Gas;45.7693460;13.6467583;;;Vega Carburanti S.P.A.
13109;Agip;45.8985020;12.5768410;;;Bertolo Mauro & C. S.N.C.
14504;Agip;46.0165010;12.5142850;;;Menegoz Alessandro
15502;IP;45.6959140;13.0688270;;;Aprilia Marittima 2000 S.p.A.
38392;Costantin;45.9841107;12.6434827;;;Commercio Petroli S.R.L.
36921;Distributore ESSO;46.2358745;13.0750952;;;Be.Oil di Fabbro Edoardo & C. S.A.S.
51155;IP;46.0970422;13.1974741;;;Virk Petrolio di Waseem Hayat
30039;OIL;45.8177495;13.4377002;;;Azzalini Mario & C. - S.A.S.
11607;Q8 Easy;45.8303280;13.5003754;;;
24264;Tamoil;45.9355997;13.6003351;;;Der-W di Rizzi Manuel
35273;;46.0296771;13.2843260;;;Auto Metano Udine di Rosso Cristian & C. S.A.S.
22912;;46.0819070;13.4240359;;;Fantini Giuseppe
;Api - nautico;45.6997821;13.1443096;;;
9342;Oil Italia;45.7512863;13.6690189;;;Viola Ettore
29654;KV;45.8795934;13.4653178;;;Vanello Eugenio & Figli S.P.A
28866;Eni;45.9019553;13.2576266;;;
10355;Eni Station;46.1092319;12.8885239;;;
19082;Erg;46.1324621;12.8687331;;;Zanet Marietto & C. S.N.C.
13037;;46.1153888;13.5053418;;;Terlicher Antonio & C. S.N.C.
18877;Eni;45.8017151;13.5494263;;;Bidut Roberto - Impianto Agip Monfalcone
35566;Esso;46.2405648;13.0933806;;;Esso - Via Lavio
13665;IP;46.3683142;13.0392150;;;Distributore Ip Billiani Lilia
35393;Costantin;45.9677192;12.6236270;;;Commercio Petroli S.R.L.
43804;;45.9430704;13.1004506;;;Kumar Sanjeev & Tirath Ram S.N.C.
29947;Esso;46.0517186;12.6031570;;;Omen di Costabile Enzo & C. S.A.S.
36989;IP;45.9770955;13.1983666;;;
5036;Termoveneta;45.9909894;12.6168842;;;Termoveneta S.R.L.
21544;Delle Vedove;45.9503343;12.6957369;;;Val.Gre.Ca. S.R.L.
9834;Esso;46.1606724;13.0032206;;;Fioretto Mario
36502;IP;46.0302138;13.1028162;;;
25563;;45.9623945;12.7679981;;;D'Ales Giovan Battista
26568;Oil Italia;46.3629018;13.1354547;;;Oil Italia S.R.L.
34054;Eni;45.8961524;13.4110052;;;
44945;Esso;45.9541103;13.3949501;;;Set Società a Responsabilità Limitata
44488;;46.0860227;13.3628876;;;Casella Lucia
10567;Agip;46.2125925;13.2127712;;;Astolfi Marco
50718;Esso;46.1441190;12.9788230;;;Geff S.R.L.
49322;Esso;46.0607119;13.3111516;;;Censani Fabrizio
13865;;46.1581040;13.2437564;;;Tiemme Service S.A.S. di Tribos Daniele Sebastiano & C.
34171;Sia Fuel;45.6794586;13.3967913;;;S.I.A. Engineering Construction S.R.L.
48121;Repsol;46.0160541;13.2573201;;;Tiemme Service S.A.S. di Tribos Daniele Sebastiano & C.
52852;IP;45.9357748;13.1754332;;;
49270;Eni;45.8378802;13.2114657;;;Eni Station
11892;Shell Aico Uno S.r.l.;45.6994512;13.8299716;;;Servizi & Gestioni Italia S.R.L.
8684;Eni;45.9600500;12.5121000;;;
11771;Shell;45.9595120;12.5024471;;;Servizi & Gestioni Italia S.R.L.
38395;;45.6973144;13.1428156;;;A.F. Petroli S.p.A.
14798;Esso;46.4162521;12.9191631;;;Centro Auto di Polonia Valerio
;Tamoil;46.0863100;12.6526404;;;Tamoil
9737;Esso;45.6253684;13.7953265;;;Riva Stefano
;IP;45.8888564;13.4455099;;;M 2 S.A.S. di Savino Aldrigo & C.
11076;;46.1048317;13.0935962;;;Stazione Eni di Mazza Giovanni
36300;;45.9439217;12.4625026;;;Cima Servizi S.R.L.
;;45.6498158;13.0929175;;;
37517;Api-Ip;46.4174600;12.5847248;;;D'Andrea Stefano
39070;Repsol;46.0989350;12.8540039;;;Matcu Diana
31382;;46.1035320;12.7501877;;;Som S.P.A.
33926;;45.9895436;13.0627012;;;S.I.A. Engineering Construction S.R.L.
7283;Q8;45.8223266;13.2149654;;;Servizi & Gestioni Italia S.R.L.
40564;;46.1824247;12.8776565;;;Zanet Marietto & C. S.N.C.
36503;;46.0853205;13.0299877;;;Singh Nirmal
50810;;46.0990686;13.1048508;;;Set Società a Responsabilità Limitata
30719;;46.1007380;13.1728220;;;Singh Kulvir
51577;;46.0239505;13.1923243;;;Kumar Rajinder
27651;IP;45.8893323;13.0354500;;;Degano Cesare
35710;;45.9320726;13.1464827;;;Coppino Mattia
28207;Tiemme Service;45.8920752;13.3780593;;;Tiemme Service S.A.S.
37243;Tamoil;45.9659678;12.9448731;;;Snaidero Loris
38130;Eni;45.9746479;13.3234364;;;Auto Metano Udine di Rosso Cristian & C. S.A.S.
31262;Kerotris Duino Nord;45.7774757;13.6078362;;;Duino Nord S.A.S.
3898;Kerotris Duino Sud;45.7765368;13.6084302;;;Duino Sud Petroli S.A.S. di Zorzin Silvana & C.
41030;;46.2246863;13.0109245;;;Vr Group di Vincenti Christian
33487;;46.4034439;12.8238704;;;Bar Alla Posta di Pacelli Giovanni
29740;;45.9668497;12.9684758;;;Big S.R.L.
29375;;46.0169651;12.6506195;;;Querenghi S.N.C. di Querenghi Antonio & Federico
27777;;45.9420909;12.5956306;;;Pignat Manuele
26173;;45.9729703;12.6136243;;;S.G.S. S.R.L.
22639;;46.0576759;12.6004949;;;Posocco Angelo
22076;;45.8910720;12.6960963;;;Conad Grigoletti S.R.L.
16868;IP;45.6821055;13.4053797;;;S.G. di Salmeri Dario & C. S.A.S.
42415;;45.8028100;13.2276200;;;Cantieri Marina San Giorgio S.p.A.
52387;IP;46.0088700;13.3308100;;;Fuel Service S.A.S. di Valenti Mario & C.
47169;Stazione di servizio GNP - Monfalcone;45.7922625;13.5601720;;;Gruppo Nord Petroli S.R.L.
47902;Oil Italia;46.5265771;13.0127002;;;Oil Italia S.R.L. Oil Italia Gmbh
46566;;45.9240300;12.9430100;;;Zanchetta Pietro
45355;IP;45.8892316;13.3092598;;;Geff S.R.L.
;Eni;45.8739909;13.0001464;;;
;Stazione di servizio GNP - Fontanafredda;45.9718900;12.5580812;;;
;Stazione di servizio GNP - Pordenone;45.9693053;12.6306947;;;Gruppo Nord Petroli S.R.L.
45333;Agip;46.4054953;13.2960821;;;Geff S.R.L.
9917;IP;46.0705516;13.1966348;;;Stazione di Servizio Ip di Bacinello Alfio e Mauro S.N.C.
52227;;45.8824578;13.2582772;;;Eni Fuel S.P.A.
53727;Esso Sgonico;45.7185651;13.7299462;;;Alfamax S.a.s. di Ghiretti Andrea & Zorzin F.
;Eni;45.9648155;13.1923122;;;
38527;Tamoil;46.3984188;13.1671584;;;Sarni S.R.L.
9002;Presani Marco;46.1000861;13.4423999;;;Servizi & Gestioni Italia S.R.L.
53643;;46.1535669;13.2186863;;;Impianto Ip Tricesimo - Fuel Service S.A.S.
;Eni;45.9599951;12.5121236;;;Celotto Alejandra & C. S.A.S.
;;45.9705740;12.9884186;;;
36519;ENI;45.9968815;12.6315413;;;Cki.Ara S.N.C. di Mazzon Maurizio
34172;Drusian;45.8881689;13.3536673;;;S.I.A. Engineering Construction S.R.L.
38706;Agip;45.8773018;13.3485401;;;Cescutti Daniela
14213;Eni;46.2871495;13.1223732;;;Zamolo S.A.S. di Zamolo Giulio & C.
38728;Q8;46.0158648;13.2694275;;;Fabro Michele
28291;Tamoil;45.6379173;13.8149834;;;
13942;Esso;45.6383374;13.8156217;;;De Cleva e Bernardini di De Cleva Paolo & C. S.A.S.
44256;Esso;45.8401705;13.4884509;;;D.P.2 S.R.L.
16980;AdriaEnergy;45.7086891;13.7443018;;;Adriaenergy S.R.L.
51341;Esso Trieste;45.6400267;13.7889179;;;Mian S.N.C.di Davide e Francesco Mian
9038;Eni;46.3267802;13.1341130;;;Di Bernardo Delia & Alba S.N.C.
15693;;46.1791827;13.0437591;;;Venier S.N.C. di Venier Sonia & C.
15835;IP;45.9062284;12.8654772;;;Gazziola Celio Diego
7262;Q8;45.9313921;12.8714185;;;Servizi & Gestioni Italia S.R.L.
18022;Eni;45.9247991;12.8737666;;;Luchin Alvario
21140;IP;45.8976349;12.8230069;;;Falconi Annalisa
28059;Esso;45.8063839;13.3907479;;;A. & B. S.A.S. di Alvaro Alessandro & C.
45246;Agip;45.8342107;13.1939418;;;Geff S.R.L.
26319;;46.2700321;12.3447215;;;Eugas S.R.L.
25825;IP;45.9498241;12.8821507;;;Ip Services S.R.L.
11772;Q8;45.9178119;12.8661410;;;Servizi & Gestioni Italia S.R.L.
21505;IP;46.0457107;12.8667227;;;Collaviti Gabriele
22248;Eni;45.8595076;12.9280675;;;Pilosio Silvio
34493;Eni;45.8502914;12.8819719;;;
53345;Eni;45.8951665;13.3092124;;;Eni Palmanova
12660;Agip;45.8781722;12.7792418;;;Sottil Giovanni
6023;Tamoil;45.8609664;12.7687538;;;Fiorenergy S.R.L.
31772;Agip;45.8087642;12.6786893;;;Kiryeyev Sergiy
12047;;45.8669511;12.6243041;;;Cima Servizi S.R.L.
14088;IP;45.8996476;12.6717624;;;Officina Callegher di Callegher Ivan & C. S.N.C.
;Conad;45.8910839;12.6960176;;;Conad
17515;Tamoil;45.8658062;12.7337345;;;Porricelli Emilio
34231;;45.8847589;12.7096988;;;San Marco Petroli Distribuzione S.R.L.
4560;Agip;45.8804331;12.7201789;;;Donadel Carburanti di Donadel Ermanno & C. S.N.C.
;Esso;45.8802045;12.7167579;;;Esso
;Q8;45.9202400;12.7741846;;;
28424;Esso;45.8991097;12.7330515;;;Del Col S.R.L.
26161;;45.9297759;12.7347170;;;Autolavaggi B.M. di Borean Tiberio & C. S.N.C.
34196;ENI;45.9259648;12.7076009;;;S.A. S.N.C. di Montico Sandro & C.
32118;;45.9260305;12.7086022;;;Mema Xhevahir
50653;Stazione di servizio ESSO Riva Gabriele;45.7200848;13.7214831;;;Riva Gabriele
29278;IP matic;45.8610524;13.4829701;;;Ip Services S.R.L.
13195;Benzina-Stazione di servizio;45.8881576;12.5530521;;;Bertolo S.A.S. di Bertolo Nello & C.
33531;;46.0460769;13.1962535;;;Rodaro Enzo & C. S.N.C.
38686;IP;46.0551944;13.2346646;;;Rafikul Islam
37002;;46.1220861;13.1887596;;;Tiemme Service S.A.S. di Tribos Daniele Sebastiano & C.
39865;Agip Eni;46.5062992;13.4326378;;;Sabotha Bruna
35330;;46.1000980;13.2062988;;;Stazione Eni di Mazza Giovanni
;Eni;45.9555204;12.4945187;;;Eni
39170;Eni;45.7739387;13.0027119;;;
;A.F. Petroli;45.9522490;12.6991919;;;
36232;Stazione di servizio Costantin;45.9485076;12.7452559;;;Costantin Distribuzione e Servizi Srl
4490;Noal Oil;45.9496893;12.7526472;;;Noaloil S.p.A.
;Conad;45.9729883;12.6160589;;;Conad
34264;IP;45.7600752;13.1656390;;;A.F. Petroli S.p.A.
40858;IP;46.0546117;13.2311691;;;Stazione di Servizio Fp di Fabrizio Pellizzari
38811;Agip;46.0566485;13.2288645;;;Poci Hekuran
50136;Conad;46.0826620;13.1783924;;;Spazio Conad Martignacco
5023;Termoveneta;45.9751705;12.4858614;;;Termoveneta S.R.L.
48159;Q8;45.8028471;13.4849344;;;Servizi & Gestioni Italia S.R.L.
23443;Q8 Easy;46.0941596;13.2250342;;;Servizi & Gestioni Italia S.R.L.
45658;Trivengas;45.9149642;13.4677904;;;Ricciardi Giovanni
14695;Tamoil;46.5110311;13.0021835;;;Moro Miria
;Eni;45.9720682;12.6426858;;;Fratelli Favaro S.N.C. di Favaro Claudio e Favaro Marco
42082;IP;45.9684435;12.5432526;;;Felequi -Gas SRL
47777;TotalErg;45.6178992;13.8150263;;;Meva Società a Responsabilità Limitata Semplificata
39462;J & J Service;45.6580271;13.7946352;;;Pitacco Ermanno
46821;Tamoil;45.6553657;13.7762410;;;T.D.M. S.R.L.
19841;;46.0906851;13.2145039;;;Mauro Andrea e Zuttion Catia S.N.C.
50655;Gasfin;45.6392360;13.7737864;;;Magamaste S.N.C. di Stefano Riva & C.
25027;IP;46.0859271;13.2169778;;;Pallini Maurizio
7366;Shell;46.1049231;13.2617815;;;fratelli Giliberti S.N.C. di Giliberti Luca & Tiziano
32420;IP;46.1072198;13.2647922;;;Aurora S.N.C. di Shahu Renato & C.
53617;IP;46.0806061;13.2077095;;;
6856;Q8;46.0595279;13.2200005;;;Sclippa Lino
41666;Agip;45.6271067;13.7942276;;;Da.Le. S.A.S. di David Viola & C.
37930;IP;45.6267440;13.7949148;;;Full Gas di Marco Massarotti
26099;Esso;45.6115992;13.8193811;;;Grs di Samuel Chiaruttini & C. S.A.S.
51967;Azzalini energie;45.6056755;13.8075232;;;Azzalini energie
11891;Servizi & Gestioni Italia S.R.L.;45.6382831;13.7653400;;;Servizi & Gestioni Italia S.R.L.
38733;Eni;45.6285979;13.7815055;;;Radin Davide
4803;Eni;46.1636778;12.7941761;;;Da Prat Antonio
13872;Tamoil;46.0367069;13.2462681;;;Tiemme Service S.A.S. di Tribos Daniele Sebastiano & C.
45703;IP;46.0334327;13.2459915;;;Kumar Mohit
38336;Esso;46.0641688;13.2125243;;;Gasoline di Andrea De Benedetti
49701;Eni;46.0875239;13.2331853;;;P.R.M. S.N.C. di Buffa Paolo & C.
47089;Tamoil Stazione di servizio 6234;45.6862770;13.7476441;;;T.D.M. S.r.l.
35586;IP;45.7994490;13.5277140;;;Ip Services S.R.L.
38618;Area Eni;45.6648569;13.7675452;;;Zol Franco - Carburanti
25830;IP;46.0739356;13.2025289;;;Ip Services S.R.L.
19094;Esso;46.0741675;13.2042946;;;Grattoni Nicola & C. S.A.S.
33288;Eni;46.0557960;13.2013045;;;Gestioni Innovative Italia S.R.L.
40503;IP;46.0736575;13.2218124;;;Singh Jasbir
39018;IP;46.1366362;13.2221614;;;Ghulam Kharian di Ahmed Waqas S.A.S.
8854;Agip;46.1398348;13.2216678;;;Polli Cristian
11894;Q8;45.6556111;13.8040375;;;Servizi & Gestioni Italia S.R.L.
40794;;45.9567014;12.8211571;;;Cst Service di Casotto Mauro & C. Snc
48573;Q8 Easy;46.1165616;13.2239162;;;Servizi & Gestioni Italia S.R.L.
;IP;45.8437988;13.3263634;;;
36240;Esso;45.6894528;13.1329390;;;Galasso Giorgio
41120;IP;45.6837001;13.1195382;;;
38629;GIT Fuel Service;45.6129507;13.8256064;;;GIT Fuel Service S.r.l.
11914;Q8;46.0375611;13.2468934;;;Servizi & Gestioni Italia S.R.L.
15815;IP;46.0521830;13.2382950;;;Covacich Luciano S.N.C. di Covacich L. & C.
52438;Tamoil;46.0283439;13.2588105;;;6979
43098;Eni;46.0505784;13.2478580;;;Auto Metano Udine di Rosso Cristian & C S.A.S.
10954;Esso;46.0491787;13.2484968;;;Bn di Bressan Gianni & C. S.A.S.
11910;Q8 easy;46.0534121;13.2464693;;;Servizi & Gestioni Italia S.R.L.
6987;IP;46.0396718;13.2529196;;;Jetrent S.R.L.
;;45.9223336;12.6376179;;;
53341;IP;45.6393200;13.7603681;;;Geff S.r.l.
9331;Self Area 4004;45.6185557;13.8185004;;;Self Area 4004 di Riccobon Mauro
50445;Eni;46.0728368;13.2138243;;;Poci Kloris
11329;Macorigh;46.0917787;13.2224475;;;
35394;Costantin;46.0220272;13.2397237;;;Commercio Petroli S.R.L.
31331;IP;45.8018928;13.5461242;;;Ip Services S.R.L.
16463;Eni;46.0594653;13.2486093;;;
43385;IP;46.0711482;13.2278379;;;Q8 Udine - Via Martignacco
11912;Q8 Easy;46.0753043;13.2264878;;;Servizi & Gestioni Italia S.R.L.
11609;Q8 Easy;45.8021895;13.5415789;;;Servizi & Gestioni Italia S.R.L.
25829;IP;46.0788874;13.2348679;;;Ip Services S.R.L.
11913;Q8;46.0752001;13.2387295;;;Servizi & Gestioni Italia S.R.L.
44979;Esso;46.0755782;13.2376272;;;Geff S.R.L.
50406;IP;46.0711080;13.2371566;;;Hassan Ali
48899;Eni;46.0420044;13.2214918;;;
;;46.5072347;13.5547403;;;
45161;Metano;46.0340387;13.2665014;;;Italmetano S.R.L.
4355;;46.0162153;13.1478214;;;Jetrent S.R.L.
40409;IP;46.1535976;13.2187083;;;Gaidaros di Bonopera Andrea
25602;Agip;46.5646680;12.6712321;;;4R di Quattrer Robert
45261;IP;46.1912720;12.5639359;;;GEFF S.R.L.
53066;Tamoil;45.7179069;13.0497980;;;T.D.M. S.R.L.
45387;San Marco Petroli;45.7596253;13.0301780;;;Smp Latisana
;IP;45.7885438;13.0134847;;;
;Q8 Easy;45.7711961;13.0235748;;;Servizi & Gestioni Italia S.R.L.
;IP;45.7221243;13.0485697;;;Scer S.N.C. di Beccaro Bellino & C.
;Esso;45.6716525;13.0911345;;;Galizio Giorgio & C. S.N.C. di Capelli Joel e Versolatto Simone
;Q8;45.7940051;13.0314788;;;Servizi & Gestioni Italia S.R.L.
;Eni;45.6734672;13.0883730;;;Torresan Massimo
;IP;45.8077355;13.0946664;;;Zu.Pe. S.N.C. di Zuliani Maurizio & C.
;Esso;45.7716743;12.9977893;;;
;;46.0732503;13.2677045;;;
13947;Lonza e Coglievina S.r.l.;45.6834538;13.7822883;;;Lonza & Coglievina Società a Responsabilità Limitata
36541;Eni;45.6816895;13.3869858;;;Marchesan S.A.S. di Marchesan Massimiliano e C.
;Eni;45.6900173;13.1397517;;;
38619;Eni;45.6691853;13.7644177;;;Zol Franco - Carburanti
;San Marco Petroli;45.7978738;12.9937511;;;San Marco Petroli Distribuzione S.R.L.
;;46.3726336;13.0648238;;;
;IP;45.7728203;12.9972406;;;
52765;2P Carburanti;46.0933297;13.2318825;;;2p Udine
;;46.0552073;13.2347811;;;
;;46.1000674;13.2064688;;;
22031;IP;45.8052916;13.0860529;;;Movio Fiorenzo
7293;Q8 Easy;46.0230701;13.2724298;;;Servizi & Gestioni Italia S.R.L.
;;45.8414330;13.0970626;;;
42794;IP;45.8915950;13.2514279;;;Savchuk Tetyana
;IP;45.7857566;13.3587407;;;
5226;Bogoni;45.8904840;12.5868095;;;
;Ghetti Andrea e Corrado Combustibili;45.9619090;12.9731999;;;
;;45.9442680;12.8356656;;;
;;45.9404397;13.0786805;;;
11908;Q8;45.6693113;13.0945649;;;Servizi & Gestioni Italia S.R.L.
;;45.8888657;13.4454827;;;
;;46.0432887;13.1925613;;;
26733;Eni;45.8296557;13.3315143;;;Veca S.A.S. di Caprioli Antonio & C.
ref:mise;Esso;45.8287806;13.3299504;;;Geff S.R.L.
;;46.1183074;13.2173890;;;
50952;;46.0645392;13.2120296;;;Favaro Giulio
